id,family,params,is_cagr,is_vol,is_sharpe,is_sortino,is_max_dd,is_calmar,is_hit,is_total_return,is_ann_turnover,oos_cagr,oos_vol,oos_sharpe,oos_sortino,oos_max_dd,oos_calmar,oos_hit,oos_total_return,oos_ann_turnover,all_cagr,all_vol,all_sharpe,all_sortino,all_max_dd,all_calmar,all_hit,all_total_return,all_ann_turnover
5252,zscore_reversion,"{""n"": 120, ""thr"": 1.5, ""mode"": ""lo"", ""sizing"": ""vt20""}",-0.033120368017764745,0.21218478614399375,-0.05263032619641977,-0.061631739347066186,-0.4925510876584954,-0.06724250305732421,0.43034238488783944,-0.20261125714966832,25.006179476906677,0.11064210675210506,0.12763132459149418,0.8861109755656215,1.287785615588894,-0.1725045447818705,0.6413866190714593,0.4537987679671458,0.5001947685504258,25.712546441271623,0.017068261598756296,0.18584187663873103,0.1840111494893532,0.22074141588561152,-0.4925510876584954,0.03465277415160309,0.4389055472263868,0.19623842052507,25.26405107484201
5253,zscore_reversion,"{""n"": 120, ""thr"": 1.5, ""mode"": ""ls"", ""sizing"": ""raw""}",-0.07317698689344898,0.1927621756922384,-0.2981110215748047,-0.37646115570127814,-0.44680438739210326,-0.1637785772887473,0.43211334120425027,-0.4000083382856273,13.987233673607708,-0.013019367699208417,0.0828936819852705,-0.1167387607907217,-0.17407155104778504,-0.13445180629318743,-0.09683296980643166,0.48459958932238195,-0.04938994162034327,15.047508081430971,-0.051652581443536794,0.16154331029235727,-0.24772813215888453,-0.31112381506876174,-0.4699845095491104,-0.10990273167320087,0.4512743628185907,-0.42964189143039344,14.374305365219346
5254,zscore_reversion,"{""n"": 120, ""thr"": 1.5, ""mode"": ""ls"", ""sizing"": ""vt10""}",-0.07010784925148361,0.13469464867662287,-0.47243394885135775,-0.60970696435931,-0.40720415827660916,-0.17216879500493742,0.42916174734356555,-0.3865250977418847,15.31835459121144,-0.020500841695759164,0.06608575804619467,-0.28045419111908926,-0.42174216419752175,-0.13030713808688832,-0.15732708120785585,0.47638603696098564,-0.07693984289601186,16.65094356781636,-0.05229603684571038,0.11450797066117925,-0.4119335392731455,-0.5315919546914699,-0.45548889837372397,-0.1148129779505669,0.44640179910044975,-0.4337257603422706,15.804839472475757
5255,zscore_reversion,"{""n"": 120, ""thr"": 1.5, ""mode"": ""ls"", ""sizing"": ""vt20""}",-0.07457942904583326,0.14698245445535663,-0.45400373217613665,-0.5835315800984808,-0.4291489331401208,-0.17378449131896695,0.42857142857142855,-0.40608501908490746,15.289818410081672,-0.0211382370370945,0.07097226451487572,-0.2656112192703428,-0.40141576963449593,-0.13827816522689818,-0.15286749721048976,0.4722792607802875,-0.07925931077700621,16.49998508973167,-0.05541661416870414,0.12471488569584524,-0.3949112846375051,-0.5080892711820152,-0.47690638931707263,-0.11620019234395335,0.444527736131934,-0.45315831113237515,15.731610893582085
5256,zscore_reversion,"{""n"": 120, ""thr"": 1.75, ""mode"": ""lo"", ""sizing"": ""raw""}",-0.03770376438168177,0.24211161330537284,-0.03760298824512504,-0.043871265609258886,-0.49947037889289225,-0.07548748829761347,0.41735537190082644,-0.22767879988114348,20.34869433378742,0.06784367954502146,0.1516522148356908,0.5087677173505372,0.6975918683226452,-0.2312087046939375,0.2934304728484575,0.4383983572895277,0.28879680669921437,20.167104047671373,-0.0004387009160942146,0.21355985007824,0.10482566131594284,0.12502106281998623,-0.49947037889289225,-0.0008783321987314302,0.4250374812593703,-0.004634903540710611,20.282401628136355
5257,zscore_reversion,"{""n"": 120, ""thr"": 1.75, ""mode"": ""lo"", ""sizing"": ""vt10""}",-0.01440080795945875,0.20658211788228475,0.033147246900354144,0.037387798019680216,-0.4651809333109497,-0.03095743382464162,0.423258559622196,-0.09290603509454265,21.404950402485177,0.0608812675716055,0.12095058055534463,0.5491342900923727,0.762086118404169,-0.15517568737105436,0.3923376696635917,0.446611909650924,0.25662051476352543,20.703477184291014,0.01244221860945216,0.18008614112209573,0.15878442105764382,0.18395492431717386,-0.4651809333109497,0.026747051993068628,0.431784107946027,0.13987288511838436,21.14886535206497
5258,zscore_reversion,"{""n"": 120, ""thr"": 1.75, ""mode"": ""lo"", ""sizing"": ""vt20""}",-0.031527282139435786,0.21485803249070654,-0.04154041465243742,-0.04744449344805291,-0.47201077162503324,-0.06679356496652401,0.42089728453364816,-0.19373770421268144,23.029712172649425,0.06798247386196876,0.13668131634342803,0.5497233990657059,0.7271261238488512,-0.16718781889281664,0.406623367133894,0.4455852156057495,0.28944437820803937,22.277492829747708,0.003677676836953969,0.19007065945741633,0.1144999767856115,0.13363344862902546,-0.47201077162503324,0.007791510401960755,0.42991004497751123,0.03963038466406221,22.755101363059367
5259,zscore_reversion,"{""n"": 120, ""thr"": 1.75, ""mode"": ""ls"", ""sizing"": ""raw""}",-0.08095354993892268,0.19504073756903068,-0.3355300154257581,-0.42206036278067166,-0.4673668054275345,-0.17321202318780118,0.4344746162927981,-0.4330480263721067,13.396422363513073,-0.018974210178474005,0.08521175857474948,-0.18228503976492044,-0.2703431674648721,-0.1406731653090958,-0.13488151870886458,0.48459958932238195,-0.07136685500786832,14.145645283613806,-0.05879428523872654,0.1637056057491502,-0.28845560223278915,-0.3614523960868358,-0.5082452226709793,-0.11568094025507047,0.4527736131934033,-0.47350960567043343,13.669939276623309
5260,zscore_reversion,"{""n"": 120, ""thr"": 1.75, ""mode"": ""ls"", ""sizing"": ""vt10""}",-0.08054610170933485,0.13807384903921083,-0.5392489463294172,-0.6925174784162119,-0.4506109052149109,-0.17874867380521964,0.42857142857142855,-0.43135624195221556,15.175676287031232,-0.022122617022638624,0.06852543028654144,-0.2922586729309967,-0.4406605920502701,-0.14229126376343437,-0.15547417626017063,0.47433264887063653,-0.08283295613782726,16.23679588735136,-0.05963353036645702,0.11754938730356655,-0.4643657626994719,-0.5971588610678124,-0.49897846764225773,-0.11951122990984701,0.4452773613193403,-0.47845868542063663,15.56305653092621
5261,zscore_reversion,"{""n"": 120, ""thr"": 1.75, ""mode"": ""ls"", ""sizing"": ""vt20""}",-0.08399062726011397,0.14987148572154194,-0.5105515676128505,-0.652979389829665,-0.46722663259598995,-0.1797642116277659,0.43034238488783944,-0.44552396731475397,14.98120908320829,-0.023370468782693776,0.0733168065055481,-0.2859501187438721,-0.4328693672300267,-0.14748201105605807,-0.1584631821558945,0.47125256673511295,-0.08734830644220815,15.882982292985549,-0.06230905699402367,0.12736704981632616,-0.44153359298947087,-0.5662553346981001,-0.5163405913486154,-0.12067433403072263,0.4452773613193403,-0.49395650973260463,15.310417144049012
5262,zscore_reversion,"{""n"": 120, ""thr"": 2.0, ""mode"": ""lo"", ""sizing"": ""raw""}",-0.045083591730776584,0.248105422633846,-0.06180959221596225,-0.07232501558610835,-0.49646365052283437,-0.09080945137332468,0.41440377804014167,-0.26663079423282077,17.72839746371036,0.029718349341424144,0.1484195145351039,0.27158897411464716,0.3596650553417221,-0.22766260672103023,0.13053680518487593,0.3952772073921971,0.11984476920976372,16.964623095186127,-0.018427357513655984,0.21706015648074792,0.022936796522810828,0.02706299978949397,-0.49646365052283437,-0.0371172340497634,0.40742128935532235,-0.1787403310221054,17.44956829019364
